JOBS: 
Id = 0, Burst Time = 23, Remaining Time = 23, Priority = 5
JOB ID = 330, Response Time = 15780, Turnaround Time = 15827
JOB ID = 331, Response Time = 15827, Turnaround Time = 15832
JOB ID = 332, Response Time = 15832, Turnaround Time = 15881
JOB ID = 333, Response Time = 15881, Turnaround Time = 15975
JOB ID = 334, Response Time = 15975, Turnaround Time = 15999
JOB ID = 335, Response Time = 15999, Turnaround Time = 16061
JOB ID = 336, Response Time = 16061, Turnaround Time = 16127
JOB ID = 337, Response Time = 16127, Turnaround Time = 16177
JOB ID = 338, Response Time = 16177, Turnaround Time = 16227
JOB ID = 339, Response Time = 16227, Turnaround Time = 16323
JOB ID = 340, Response Time = 16323, Turnaround Time = 16336
JOB ID = 341, Response Time = 16336, Turnaround Time = 16382
JOB ID = 342, Response Time = 16382, Turnaround Time = 16470
JOB ID = 343, Response Time = 16470, Turnaround Time = 16486
JOB ID = 344, Response Time = 16486, Turnaround Time = 16520
JOB ID = 345, Response Time = 16520, Turnaround Time = 16544
JOB ID = 346, Response Time = 16544, Turnaround Time = 16555
JOB ID = 347, Response Time = 16555, Turnaround Time = 16616
JOB ID = 348, Response Time = 16616, Turnaround Time = 16699
JOB ID = 349, Response Time = 16699, Turnaround Time = 16726
JOB ID = 350, Response Time = 16726, Turnaround Time = 16810
JOB ID = 351, Response Time = 16810, Turnaround Time = 16852
JOB ID = 352, Response Time = 16852, Turnaround Time = 16880
JOB ID = 353, Response Time = 16880, Turnaround Time = 16930
JOB ID = 354, Response Time = 16930, Turnaround Time = 16936
JOB ID = 355, Response Time = 16936, Turnaround Time = 16995
JOB ID = 356, Response Time = 16995, Turnaround Time = 17094
JOB ID = 357, Response Time = 17094, Turnaround Time = 17166
JOB ID = 358, Response Time = 17166, Turnaround Time = 17231
JOB ID = 359, Response Time = 17231, Turnaround Time = 17264
JOB ID = 360, Response Time = 17264, Turnaround Time = 17292
JOB ID = 361, Response Time = 17292, Turnaround Time = 17371
JOB ID = 362, Response Time = 17371, Turnaround Time = 17452
JOB ID = 363, Response Time = 17452, Turnaround Time = 17547
JOB ID = 364, Response Time = 17547, Turnaround Time = 17637
JOB ID = 365, Response Time = 17637, Turnaround Time = 17705
JOB ID = 366, Response Time = 17705, Turnaround Time = 17711
JOB ID = 367, Response Time = 17711, Turnaround Time = 17733
JOB ID = 368, Response Time = 17733, Turnaround Time = 17832
JOB ID = 369, Response Time = 17832, Turnaround Time = 17841
JOB ID = 370, Response Time = 17841, Turnaround Time = 17857
JOB ID = 371, Response Time = 17857, Turnaround Time = 17875
JOB ID = 372, Response Time = 17875, Turnaround Time = 17945
JOB ID = 373, Response Time = 17945, Turnaround Time = 18044
JOB ID = 374, Response Time = 18044, Turnaround Time = 18117
JOB ID = 375, Response Time = 18117, Turnaround Time = 18149
JOB ID = 376, Response Time = 18149, Turnaround Time = 18234
JOB ID = 377, Response Time = 18234, Turnaround Time = 18269
JOB ID = 378, Response Time = 18269, Turnaround Time = 18316
JOB ID = 379, Response Time = 18316, Turnaround Time = 18342
JOB ID = 380, Response Time = 18342, Turnaround Time = 18391
JOB ID = 381, Response Time = 18391, Turnaround Time = 18399
JOB ID = 382, Response Time = 18399, Turnaround Time = 18401
JOB ID = 383, Response Time = 18401, Turnaround Time = 18485
JOB ID = 384, Response Time = 18485, Turnaround Time = 18582
JOB ID = 385, Response Time = 18582, Turnaround Time = 18681
JOB ID = 386, Response Time = 18681, Turnaround Time = 18739
JOB ID = 387, Response Time = 18739, Turnaround Time = 18763
JOB ID = 388, Response Time = 18763, Turnaround Time = 18767
JOB ID = 389, Response Time = 18767, Turnaround Time = 18827
JOB ID = 390, Response Time = 18827, Turnaround Time = 18879
JOB ID = 391, Response Time = 18879, Turnaround Time = 18952
JOB ID = 392, Response Time = 18952, Turnaround Time = 18954
JOB ID = 393, Response Time = 18954, Turnaround Time = 19052
JOB ID = 394, Response Time = 19052, Turnaround Time = 19087
JOB ID = 395, Response Time = 19087, Turnaround Time = 19168
JOB ID = 396, Response Time = 19168, Turnaround Time = 19184
JOB ID = 397, Response Time = 19184, Turnaround Time = 19217
JOB ID = 398, Response Time = 19217, Turnaround Time = 19234
JOB ID = 399, Response Time = 19234, Turnaround Time = 19246
JOB ID = 400, Response Time = 19246, Turnaround Time = 19252
JOB ID = 401, Response Time = 19252, Turnaround Time = 19276
JOB ID = 402, Response Time = 19276, Turnaround Time = 19303
JOB ID = 403, Response Time = 19303, Turnaround Time = 19391
JOB ID = 404, Response Time = 19391, Turnaround Time = 19459
JOB ID = 405, Response Time = 19459, Turnaround Time = 19461
JOB ID = 406, Response Time = 19461, Turnaround Time = 19499
JOB ID = 407, Response Time = 19499, Turnaround Time = 19554
JOB ID = 408, Response Time = 19554, Turnaround Time = 19631
JOB ID = 409, Response Time = 19631, Turnaround Time = 19716
JOB ID = 410, Response Time = 19716, Turnaround Time = 19791
JOB ID = 411, Response Time = 19791, Turnaround Time = 19879
JOB ID = 412, Response Time = 19879, Turnaround Time = 19932
JOB ID = 413, Response Time = 19932, Turnaround Time = 19936
JOB ID = 414, Response Time = 19936, Turnaround Time = 19972
JOB ID = 415, Response Time = 19972, Turnaround Time = 20050
JOB ID = 416, Response Time = 20050, Turnaround Time = 20074
JOB ID = 417, Response Time = 20074, Turnaround Time = 20173
JOB ID = 418, Response Time = 20173, Turnaround Time = 20221
JOB ID = 419, Response Time = 20221, Turnaround Time = 20294
JOB ID = 420, Response Time = 20294, Turnaround Time = 20325
JOB ID = 421, Response Time = 20325, Turnaround Time = 20357
JOB ID = 422, Response Time = 20357, Turnaround Time = 20402
JOB ID = 423, Response Time = 20402, Turnaround Time = 20406
JOB ID = 424, Response Time = 20406, Turnaround Time = 20445
JOB ID = 425, Response Time = 20445, Turnaround Time = 20473
JOB ID = 426, Response Time = 20473, Turnaround Time = 20524
JOB ID = 427, Response Time = 20524, Turnaround Time = 20527
JOB ID = 428, Response Time = 20527, Turnaround Time = 20562
JOB ID = 429, Response Time = 20562, Turnaround Time = 20631
JOB ID = 430, Response Time = 20631, Turnaround Time = 20649
JOB ID = 431, Response Time = 20649, Turnaround Time = 20656
JOB ID = 432, Response Time = 20656, Turnaround Time = 20705
JOB ID = 433, Response Time = 20705, Turnaround Time = 20792
JOB ID = 434, Response Time = 20792, Turnaround Time = 20880
JOB ID = 435, Response Time = 20880, Turnaround Time = 20887
JOB ID = 436, Response Time = 20887, Turnaround Time = 20921
JOB ID = 437, Response Time = 20921, Turnaround Time = 21007
JOB ID = 438, Response Time = 21007, Turnaround Time = 21032
JOB ID = 439, Response Time = 21032, Turnaround Time = 21128
JOB ID = 440, Response Time = 21128, Turnaround Time = 21202
JOB ID = 441, Response Time = 21202, Turnaround Time = 21275
JOB ID = 442, Response Time = 21275, Turnaround Time = 21312
JOB ID = 443, Response Time = 21312, Turnaround Time = 21338
JOB ID = 444, Response Time = 21338, Turnaround Time = 21416
JOB ID = 445, Response Time = 21416, Turnaround Time = 21454
JOB ID = 446, Response Time = 21454, Turnaround Time = 21496
JOB ID = 447, Response Time = 21496, Turnaround Time = 21529
JOB ID = 448, Response Time = 21529, Turnaround Time = 21575
JOB ID = 449, Response Time = 21575, Turnaround Time = 21658
JOB ID = 450, Response Time = 21658, Turnaround Time = 21737
JOB ID = 451, Response Time = 21737, Turnaround Time = 21788
JOB ID = 452, Response Time = 21788, Turnaround Time = 21813
JOB ID = 453, Response Time = 21813, Turnaround Time = 21899
JOB ID = 454, Response Time = 21899, Turnaround Time = 21922
JOB ID = 455, Response Time = 21922, Turnaround Time = 21931
JOB ID = 456, Response Time = 21931, Turnaround Time = 21935
JOB ID = 457, Response Time = 21935, Turnaround Time = 21954
JOB ID = 458, Response Time = 21954, Turnaround Time = 22008
JOB ID = 459, Response Time = 22008, Turnaround Time = 22015
JOB ID = 460, Response Time = 22015, Turnaround Time = 22054
JOB ID = 461, Response Time = 22054, Turnaround Time = 22078
JOB ID = 462, Response Time = 22078, Turnaround Time = 22162
JOB ID = 463, Response Time = 22162, Turnaround Time = 22228
JOB ID = 464, Response Time = 22228, Turnaround Time = 22300
JOB ID = 465, Response Time = 22300, Turnaround Time = 22359
JOB ID = 466, Response Time = 22359, Turnaround Time = 22393
JOB ID = 467, Response Time = 22393, Turnaround Time = 22454
JOB ID = 468, Response Time = 22454, Turnaround Time = 22497
JOB ID = 469, Response Time = 22497, Turnaround Time = 22504
JOB ID = 470, Response Time = 22504, Turnaround Time = 22531
JOB ID = 471, Response Time = 22531, Turnaround Time = 22590
JOB ID = 472, Response Time = 22590, Turnaround Time = 22686
JOB ID = 473, Response Time = 22686, Turnaround Time = 22749
JOB ID = 474, Response Time = 22749, Turnaround Time = 22769
JOB ID = 475, Response Time = 22769, Turnaround Time = 22849
JOB ID = 476, Response Time = 22849, Turnaround Time = 22863
JOB ID = 477, Response Time = 22863, Turnaround Time = 22897
JOB ID = 478, Response Time = 22897, Turnaround Time = 22954
JOB ID = 479, Response Time = 22954, Turnaround Time = 22977
JOB ID = 480, Response Time = 22977, Turnaround Time = 23024
JOB ID = 481, Response Time = 23024, Turnaround Time = 23102
JOB ID = 482, Response Time = 23102, Turnaround Time = 23191
JOB ID = 483, Response Time = 23191, Turnaround Time = 23228
JOB ID = 484, Response Time = 23228, Turnaround Time = 23311
JOB ID = 485, Response Time = 23311, Turnaround Time = 23406
JOB ID = 486, Response Time = 23406, Turnaround Time = 23464
JOB ID = 487, Response Time = 23464, Turnaround Time = 23497
JOB ID = 488, Response Time = 23497, Turnaround Time = 23525
JOB ID = 489, Response Time = 23525, Turnaround Time = 23527
JOB ID = 490, Response Time = 23527, Turnaround Time = 23591
JOB ID = 491, Response Time = 23591, Turnaround Time = 23594
JOB ID = 492, Response Time = 23594, Turnaround Time = 23676
JOB ID = 493, Response Time = 23676, Turnaround Time = 23746
JOB ID = 494, Response Time = 23746, Turnaround Time = 23780
JOB ID = 495, Response Time = 23780, Turnaround Time = 23847
JOB ID = 496, Response Time = 23847, Turnaround Time = 23919
JOB ID = 497, Response Time = 23919, Turnaround Time = 23975
JOB ID = 498, Response Time = 23975, Turnaround Time = 24055
JOB ID = 499, Response Time = 24055, Turnaround Time = 24148
JOB ID = 500, Response Time = 24148, Turnaround Time = 24182
JOB ID = 501, Response Time = 24182, Turnaround Time = 24250
JOB ID = 502, Response Time = 24250, Turnaround Time = 24290
JOB ID = 503, Response Time = 24290, Turnaround Time = 24331
JOB ID = 504, Response Time = 24331, Turnaround Time = 24424
JOB ID = 505, Response Time = 24424, Turnaround Time = 24437
JOB ID = 506, Response Time = 24437, Turnaround Time = 24459
JOB ID = 507, Response Time = 24459, Turnaround Time = 24488
JOB ID = 508, Response Time = 24488, Turnaround Time = 24535
JOB ID = 509, Response Time = 24535, Turnaround Time = 24577
JOB ID = 510, Response Time = 24577, Turnaround Time = 24664
JOB ID = 511, Response Time = 24664, Turnaround Time = 24718
JOB ID = 512, Response Time = 24718, Turnaround Time = 24767
JOB ID = 513, Response Time = 24767, Turnaround Time = 24786
JOB ID = 514, Response Time = 24786, Turnaround Time = 24884
JOB ID = 515, Response Time = 24884, Turnaround Time = 24974
JOB ID = 516, Response Time = 24974, Turnaround Time = 25070
JOB ID = 517, Response Time = 25070, Turnaround Time = 25088
JOB ID = 518, Response Time = 25088, Turnaround Time = 25143
JOB ID = 519, Response Time = 25143, Turnaround Time = 25145
JOB ID = 520, Response Time = 25145, Turnaround Time = 25244
JOB ID = 521, Response Time = 25244, Turnaround Time = 25247
JOB ID = 522, Response Time = 25247, Turnaround Time = 25273
JOB ID = 523, Response Time = 25273, Turnaround Time = 25294
JOB ID = 524, Response Time = 25294, Turnaround Time = 25322
JOB ID = 525, Response Time = 25322, Turnaround Time = 25370
JOB ID = 526, Response Time = 25370, Turnaround Time = 25436
JOB ID = 527, Response Time = 25436, Turnaround Time = 25508
JOB ID = 528, Response Time = 25508, Turnaround Time = 25518
JOB ID = 529, Response Time = 25518, Turnaround Time = 25561
JOB ID = 530, Response Time = 25561, Turnaround Time = 25562
JOB ID = 531, Response Time = 25562, Turnaround Time = 25598
JOB ID = 532, Response Time = 25598, Turnaround Time = 25687
JOB ID = 533, Response Time = 25687, Turnaround Time = 25718
JOB ID = 534, Response Time = 25718, Turnaround Time = 25729
JOB ID = 535, Response Time = 25729, Turnaround Time = 25820
JOB ID = 536, Response Time = 25820, Turnaround Time = 25865
JOB ID = 537, Response Time = 25865, Turnaround Time = 25891
JOB ID = 538, Response Time = 25891, Turnaround Time = 25913
JOB ID = 539, Response Time = 25913, Turnaround Time = 25952
JOB ID = 540, Response Time = 25952, Turnaround Time = 25957
JOB ID = 541, Response Time = 25957, Turnaround Time = 26020
JOB ID = 542, Response Time = 26020, Turnaround Time = 26106
JOB ID = 543, Response Time = 26106, Turnaround Time = 26190
JOB ID = 544, Response Time = 26190, Turnaround Time = 26214
JOB ID = 545, Response Time = 26214, Turnaround Time = 26312
JOB ID = 546, Response Time = 26312, Turnaround Time = 26369
JOB ID = 547, Response Time = 26369, Turnaround Time = 26387
JOB ID = 548, Response Time = 26387, Turnaround Time = 26471
JOB ID = 549, Response Time = 26471, Turnaround Time = 26560
JOB ID = 550, Response Time = 26560, Turnaround Time = 26637
JOB ID = 551, Response Time = 26637, Turnaround Time = 26736
JOB ID = 552, Response Time = 26736, Turnaround Time = 26803
JOB ID = 553, Response Time = 26803, Turnaround Time = 26891
JOB ID = 554, Response Time = 26891, Turnaround Time = 26958
JOB ID = 555, Response Time = 26958, Turnaround Time = 26992
JOB ID = 556, Response Time = 26992, Turnaround Time = 27001
JOB ID = 557, Response Time = 27001, Turnaround Time = 27042
JOB ID = 558, Response Time = 27042, Turnaround Time = 27072
JOB ID = 559, Response Time = 27072, Turnaround Time = 27159
JOB ID = 560, Response Time = 27159, Turnaround Time = 27208
JOB ID = 561, Response Time = 27208, Turnaround Time = 27284
JOB ID = 562, Response Time = 27284, Turnaround Time = 27301
JOB ID = 563, Response Time = 27301, Turnaround Time = 27351
JOB ID = 564, Response Time = 27351, Turnaround Time = 27391
JOB ID = 565, Response Time = 27391, Turnaround Time = 27483
JOB ID = 566, Response Time = 27483, Turnaround Time = 27496
JOB ID = 567, Response Time = 27496, Turnaround Time = 27533
JOB ID = 568, Response Time = 27533, Turnaround Time = 27547
JOB ID = 569, Response Time = 27547, Turnaround Time = 27613
JOB ID = 570, Response Time = 27613, Turnaround Time = 27660
JOB ID = 571, Response Time = 27660, Turnaround Time = 27713
JOB ID = 572, Response Time = 27713, Turnaround Time = 27807
JOB ID = 573, Response Time = 27807, Turnaround Time = 27857
JOB ID = 574, Response Time = 27857, Turnaround Time = 27873
JOB ID = 575, Response Time = 27873, Turnaround Time = 27947
JOB ID = 576, Response Time = 27947, Turnaround Time = 27964
JOB ID = 577, Response Time = 27964, Turnaround Time = 28031
JOB ID = 578, Response Time = 28031, Turnaround Time = 28072
JOB ID = 579, Response Time = 28072, Turnaround Time = 28103
JOB ID = 580, Response Time = 28103, Turnaround Time = 28157
JOB ID = 581, Response Time = 28157, Turnaround Time = 28252
JOB ID = 582, Response Time = 28252, Turnaround Time = 28266
JOB ID = 583, Response Time = 28266, Turnaround Time = 28310
JOB ID = 584, Response Time = 28310, Turnaround Time = 28362
JOB ID = 585, Response Time = 28362, Turnaround Time = 28369
JOB ID = 586, Response Time = 28369, Turnaround Time = 28379
JOB ID = 587, Response Time = 28379, Turnaround Time = 28432
JOB ID = 588, Response Time = 28432, Turnaround Time = 28480
JOB ID = 589, Response Time = 28480, Turnaround Time = 28505
JOB ID = 590, Response Time = 28505, Turnaround Time = 28539
JOB ID = 591, Response Time = 28539, Turnaround Time = 28564
JOB ID = 592, Response Time = 28564, Turnaround Time = 28610
JOB ID = 593, Response Time = 28610, Turnaround Time = 28691
JOB ID = 594, Response Time = 28691, Turnaround Time = 28698
JOB ID = 595, Response Time = 28698, Turnaround Time = 28761
JOB ID = 596, Response Time = 28761, Turnaround Time = 28796
JOB ID = 597, Response Time = 28796, Turnaround Time = 28820
JOB ID = 598, Response Time = 28820, Turnaround Time = 28903
JOB ID = 599, Response Time = 28903, Turnaround Time = 28972
JOB ID = 600, Response Time = 28972, Turnaround Time = 29047
JOB ID = 601, Response Time = 29047, Turnaround Time = 29078
JOB ID = 602, Response Time = 29078, Turnaround Time = 29110
JOB ID = 603, Response Time = 29110, Turnaround Time = 29193
JOB ID = 604, Response Time = 29193, Turnaround Time = 29273
JOB ID = 605, Response Time = 29273, Turnaround Time = 29311
JOB ID = 606, Response Time = 29311, Turnaround Time = 29317
JOB ID = 607, Response Time = 29317, Turnaround Time = 29378
JOB ID = 608, Response Time = 29378, Turnaround Time = 29430
JOB ID = 609, Response Time = 29430, Turnaround Time = 29463
JOB ID = 610, Response Time = 29463, Turnaround Time = 29517
JOB ID = 611, Response Time = 29517, Turnaround Time = 29530
JOB ID = 612, Response Time = 29530, Turnaround Time = 29577
JOB ID = 613, Response Time = 29577, Turnaround Time = 29607
JOB ID = 614, Response Time = 29607, Turnaround Time = 29706
JOB ID = 615, Response Time = 29706, Turnaround Time = 29768
JOB ID = 616, Response Time = 29768, Turnaround Time = 29840
JOB ID = 617, Response Time = 29840, Turnaround Time = 29896
JOB ID = 618, Response Time = 29896, Turnaround Time = 29968
JOB ID = 619, Response Time = 29968, Turnaround Time = 30047
JOB ID = 620, Response Time = 30047, Turnaround Time = 30091
JOB ID = 621, Response Time = 30091, Turnaround Time = 30154
JOB ID = 622, Response Time = 30154, Turnaround Time = 30231
JOB ID = 623, Response Time = 30231, Turnaround Time = 30326
JOB ID = 624, Response Time = 30326, Turnaround Time = 30390
JOB ID = 625, Response Time = 30390, Turnaround Time = 30471
JOB ID = 626, Response Time = 30471, Turnaround Time = 30491
JOB ID = 627, Response Time = 30491, Turnaround Time = 30590
JOB ID = 628, Response Time = 30590, Turnaround Time = 30616
JOB ID = 629, Response Time = 30616, Turnaround Time = 30710
JOB ID = 630, Response Time = 30710, Turnaround Time = 30736
JOB ID = 631, Response Time = 30736, Turnaround Time = 30834
JOB ID = 632, Response Time = 30834, Turnaround Time = 30879
JOB ID = 633, Response Time = 30879, Turnaround Time = 30977
JOB ID = 634, Response Time = 30977, Turnaround Time = 31067
JOB ID = 635, Response Time = 31067, Turnaround Time = 31133
JOB ID = 636, Response Time = 31133, Turnaround Time = 31223
JOB ID = 637, Response Time = 31223, Turnaround Time = 31303
JOB ID = 638, Response Time = 31303, Turnaround Time = 31351
JOB ID = 639, Response Time = 31351, Turnaround Time = 31443
JOB ID = 640, Response Time = 31443, Turnaround Time = 31541
JOB ID = 641, Response Time = 31541, Turnaround Time = 31566
JOB ID = 642, Response Time = 31566, Turnaround Time = 31629
JOB ID = 643, Response Time = 31629, Turnaround Time = 31709
JOB ID = 644, Response Time = 31709, Turnaround Time = 31760
JOB ID = 645, Response Time = 31760, Turnaround Time = 31773
JOB ID = 646, Response Time = 31773, Turnaround Time = 31799
JOB ID = 647, Response Time = 31799, Turnaround Time = 31869
JOB ID = 648, Response Time = 31869, Turnaround Time = 31931
JOB ID = 649, Response Time = 31931, Turnaround Time = 32015
JOB ID = 650, Response Time = 32015, Turnaround Time = 32057
JOB ID = 651, Response Time = 32057, Turnaround Time = 32138
JOB ID = 652, Response Time = 32138, Turnaround Time = 32212
JOB ID = 653, Response Time = 32212, Turnaround Time = 32309
JOB ID = 654, Response Time = 32309, Turnaround Time = 32341
JOB ID = 655, Response Time = 32341, Turnaround Time = 32371
JOB ID = 656, Response Time = 32371, Turnaround Time = 32430
JOB ID = 657, Response Time = 32430, Turnaround Time = 32474
JOB ID = 658, Response Time = 32474, Turnaround Time = 32552
JOB ID = 659, Response Time = 32552, Turnaround Time = 32562
JOB ID = 660, Response Time = 32562, Turnaround Time = 32655
JOB ID = 661, Response Time = 32655, Turnaround Time = 32657
JOB ID = 662, Response Time = 32657, Turnaround Time = 32687
JOB ID = 663, Response Time = 32687, Turnaround Time = 32774
JOB ID = 664, Response Time = 32774, Turnaround Time = 32812
JOB ID = 665, Response Time = 32812, Turnaround Time = 32849
JOB ID = 666, Response Time = 32849, Turnaround Time = 32867
JOB ID = 667, Response Time = 32867, Turnaround Time = 32878
JOB ID = 668, Response Time = 32878, Turnaround Time = 32952
JOB ID = 669, Response Time = 32952, Turnaround Time = 32962
JOB ID = 670, Response Time = 32962, Turnaround Time = 33058
JOB ID = 671, Response Time = 33058, Turnaround Time = 33090
JOB ID = 672, Response Time = 33090, Turnaround Time = 33182
JOB ID = 673, Response Time = 33182, Turnaround Time = 33257
JOB ID = 674, Response Time = 33257, Turnaround Time = 33351
JOB ID = 675, Response Time = 33351, Turnaround Time = 33446
JOB ID = 676, Response Time = 33446, Turnaround Time = 33449
JOB ID = 677, Response Time = 33449, Turnaround Time = 33453
JOB ID = 678, Response Time = 33453, Turnaround Time = 33518
JOB ID = 679, Response Time = 33518, Turnaround Time = 33536
JOB ID = 680, Response Time = 33536, Turnaround Time = 33596
JOB ID = 681, Response Time = 33596, Turnaround Time = 33675
JOB ID = 682, Response Time = 33675, Turnaround Time = 33745
JOB ID = 683, Response Time = 33745, Turnaround Time = 33807
JOB ID = 684, Response Time = 33807, Turnaround Time = 33901
JOB ID = 685, Response Time = 33901, Turnaround Time = 33947
JOB ID = 686, Response Time = 33947, Turnaround Time = 33955
JOB ID = 687, Response Time = 33955, Turnaround Time = 33996
JOB ID = 688, Response Time = 33996, Turnaround Time = 34042
JOB ID = 689, Response Time = 34042, Turnaround Time = 34107
JOB ID = 690, Response Time = 34107, Turnaround Time = 34203
JOB ID = 691, Response Time = 34203, Turnaround Time = 34230
JOB ID = 692, Response Time = 34230, Turnaround Time = 34282
JOB ID = 693, Response Time = 34282, Turnaround Time = 34306
JOB ID = 694, Response Time = 34306, Turnaround Time = 34325
JOB ID = 695, Response Time = 34325, Turnaround Time = 34341
JOB ID = 696, Response Time = 34341, Turnaround Time = 34434
JOB ID = 697, Response Time = 34434, Turnaround Time = 34485
JOB ID = 698, Response Time = 34485, Turnaround Time = 34566
JOB ID = 699, Response Time = 34566, Turnaround Time = 34569
JOB ID = 700, Response Time = 34569, Turnaround Time = 34651
JOB ID = 701, Response Time = 34651, Turnaround Time = 34714
JOB ID = 702, Response Time = 34714, Turnaround Time = 34733
JOB ID = 703, Response Time = 34733, Turnaround Time = 34819
JOB ID = 704, Response Time = 34819, Turnaround Time = 34837
JOB ID = 705, Response Time = 34837, Turnaround Time = 34841
JOB ID = 706, Response Time = 34841, Turnaround Time = 34851
JOB ID = 707, Response Time = 34851, Turnaround Time = 34859
JOB ID = 708, Response Time = 34859, Turnaround Time = 34915
JOB ID = 709, Response Time = 34915, Turnaround Time = 34992
JOB ID = 710, Response Time = 34992, Turnaround Time = 35062
JOB ID = 711, Response Time = 35062, Turnaround Time = 35110
JOB ID = 712, Response Time = 35110, Turnaround Time = 35193
JOB ID = 713, Response Time = 35193, Turnaround Time = 35213
JOB ID = 714, Response Time = 35213, Turnaround Time = 35220
JOB ID = 715, Response Time = 35220, Turnaround Time = 35257
JOB ID = 716, Response Time = 35257, Turnaround Time = 35323
JOB ID = 717, Response Time = 35323, Turnaround Time = 35399
JOB ID = 718, Response Time = 35399, Turnaround Time = 35498
JOB ID = 719, Response Time = 35498, Turnaround Time = 35545
JOB ID = 720, Response Time = 35545, Turnaround Time = 35558
JOB ID = 721, Response Time = 35558, Turnaround Time = 35584
JOB ID = 722, Response Time = 35584, Turnaround Time = 35658
JOB ID = 723, Response Time = 35658, Turnaround Time = 35739
JOB ID = 724, Response Time = 35739, Turnaround Time = 35798
JOB ID = 725, Response Time = 35798, Turnaround Time = 35897
JOB ID = 726, Response Time = 35897, Turnaround Time = 35942
JOB ID = 727, Response Time = 35942, Turnaround Time = 36029
JOB ID = 728, Response Time = 36029, Turnaround Time = 36072
JOB ID = 729, Response Time = 36072, Turnaround Time = 36160
JOB ID = 730, Response Time = 36160, Turnaround Time = 36185
JOB ID = 731, Response Time = 36185, Turnaround Time = 36221
JOB ID = 732, Response Time = 36221, Turnaround Time = 36242
JOB ID = 733, Response Time = 36242, Turnaround Time = 36312
JOB ID = 734, Response Time = 36312, Turnaround Time = 36383
JOB ID = 735, Response Time = 36383, Turnaround Time = 36417
JOB ID = 736, Response Time = 36417, Turnaround Time = 36480
JOB ID = 737, Response Time = 36480, Turnaround Time = 36481
JOB ID = 738, Response Time = 36481, Turnaround Time = 36568
JOB ID = 739, Response Time = 36568, Turnaround Time = 36630
JOB ID = 740, Response Time = 36630, Turnaround Time = 36664
JOB ID = 741, Response Time = 36664, Turnaround Time = 36735
JOB ID = 742, Response Time = 36735, Turnaround Time = 36743
JOB ID = 743, Response Time = 36743, Turnaround Time = 36746
JOB ID = 744, Response Time = 36746, Turnaround Time = 36807
JOB ID = 745, Response Time = 36807, Turnaround Time = 36901
JOB ID = 746, Response Time = 36901, Turnaround Time = 36916
JOB ID = 747, Response Time = 36916, Turnaround Time = 36989
JOB ID = 748, Response Time = 36989, Turnaround Time = 37028
JOB ID = 749, Response Time = 37028, Turnaround Time = 37080
JOB ID = 750, Response Time = 37080, Turnaround Time = 37138
JOB ID = 751, Response Time = 37138, Turnaround Time = 37226
JOB ID = 752, Response Time = 37226, Turnaround Time = 37268
JOB ID = 753, Response Time = 37268, Turnaround Time = 37321
JOB ID = 754, Response Time = 37321, Turnaround Time = 37385
JOB ID = 755, Response Time = 37385, Turnaround Time = 37460
JOB ID = 756, Response Time = 37460, Turnaround Time = 37533
JOB ID = 757, Response Time = 37533, Turnaround Time = 37605
JOB ID = 758, Response Time = 37605, Turnaround Time = 37607
JOB ID = 759, Response Time = 37607, Turnaround Time = 37631
JOB ID = 760, Response Time = 37631, Turnaround Time = 37695
JOB ID = 761, Response Time = 37695, Turnaround Time = 37742
JOB ID = 762, Response Time = 37742, Turnaround Time = 37790
JOB ID = 763, Response Time = 37790, Turnaround Time = 37802
JOB ID = 764, Response Time = 37802, Turnaround Time = 37863
JOB ID = 765, Response Time = 37863, Turnaround Time = 37954
JOB ID = 766, Response Time = 37954, Turnaround Time = 38001
JOB ID = 767, Response Time = 38001, Turnaround Time = 38036
JOB ID = 768, Response Time = 38036, Turnaround Time = 38100
JOB ID = 769, Response Time = 38100, Turnaround Time = 38118
JOB ID = 770, Response Time = 38118, Turnaround Time = 38215
JOB ID = 771, Response Time = 38215, Turnaround Time = 38239
JOB ID = 772, Response Time = 38239, Turnaround Time = 38273
JOB ID = 773, Response Time = 38273, Turnaround Time = 38319
JOB ID = 774, Response Time = 38319, Turnaround Time = 38387
JOB ID = 775, Response Time = 38387, Turnaround Time = 38480
JOB ID = 776, Response Time = 38480, Turnaround Time = 38564
JOB ID = 777, Response Time = 38564, Turnaround Time = 38574
JOB ID = 778, Response Time = 38574, Turnaround Time = 38630
JOB ID = 779, Response Time = 38630, Turnaround Time = 38645
JOB ID = 780, Response Time = 38645, Turnaround Time = 38725
JOB ID = 781, Response Time = 38725, Turnaround Time = 38758
JOB ID = 782, Response Time = 38758, Turnaround Time = 38841
JOB ID = 783, Response Time = 38841, Turnaround Time = 38856
JOB ID = 784, Response Time = 38856, Turnaround Time = 38906
JOB ID = 785, Response Time = 38906, Turnaround Time = 38977
JOB ID = 786, Response Time = 38977, Turnaround Time = 38996
JOB ID = 787, Response Time = 38996, Turnaround Time = 39009
JOB ID = 788, Response Time = 39009, Turnaround Time = 39095
JOB ID = 789, Response Time = 39095, Turnaround Time = 39178
JOB ID = 790, Response Time = 39178, Turnaround Time = 39201
JOB ID = 791, Response Time = 39201, Turnaround Time = 39288
JOB ID = 792, Response Time = 39288, Turnaround Time = 39302
JOB ID = 793, Response Time = 39302, Turnaround Time = 39340
JOB ID = 794, Response Time = 39340, Turnaround Time = 39353
